Time,Extension,Load
(s),(mm),(N)
9.06,3.01318,160.70232
9.07,3.01655,160.85408
9.08,3.01993,161.03047
9.09,3.0233,161.22861
9.1,3.02667,161.42198
9.11,3.03003,161.60355
9.12,3.0334,161.77757
9.13,3.03674,161.9512
9.14,3.04005,162.13585
9.15,3.04332,162.32228
9.16,3.04658,162.50456
9.17,3.04987,162.68088
9.18,3.05322,162.85666
9.19,3.05659,163.04036
9.2,3.05992,163.22121
9.21,3.0632,163.39844
9.22,3.06644,163.58339
9.23,3.06968,163.7691
9.24,3.07295,163.94124
9.25,3.07624,164.10036
9.26,3.07951,164.2506
9.27,3.08277,164.40823
9.28,3.08606,164.57471
9.29,3.08939,164.75482
9.3,3.09276,164.93271
9.31,3.09614,165.13097
9.32,3.09951,165.33211
9.33,3.10286,165.52176
9.34,3.10621,165.68837
9.35,3.10962,165.85121
9.36,3.11308,166.05275
9.37,3.11655,166.24251
9.38,3.11998,166.42351
9.39,3.12336,166.61525
9.4,3.1267,166.8145
9.41,3.13004,167.0127
9.42,3.1334,167.18465
9.43,3.13675,167.34755
9.44,3.14007,167.50581
9.45,3.14337,167.65575
9.46,3.14666,167.83127
9.47,3.14999,168.0132
9.48,3.15333,168.20003
9.49,3.15666,168.38675
9.5,3.15999,168.57727
9.51,3.16331,168.76923
9.52,3.16662,168.94067
9.53,3.1699,169.10881
9.54,3.17318,169.26901
9.55,3.17644,169.43192
9.56,3.1797,169.60989
9.57,3.18302,169.79149
9.58,3.18639,169.98907
9.59,3.18978,170.18073
9.6,3.19316,170.37479
9.61,3.19655,170.56992
9.62,3.19994,170.74873
9.63,3.20333,170.91095
9.64,3.2067,171.06639
9.65,3.21001,171.22411
9.66,3.2133,171.38702
9.67,3.21658,171.56007
9.68,3.2199,171.75244
9.69,3.22326,171.94421
9.7,3.22665,172.12953
9.71,3.23002,172.31677
9.72,3.23334,172.51215
9.73,3.23661,172.70123
9.74,3.23985,172.88428
9.75,3.24306,173.04385
9.76,3.24629,173.19121
9.77,3.24953,173.34285
9.78,3.25277,173.50728
9.79,3.25602,173.67278
9.8,3.25933,173.85381
9.81,3.2627,174.05365
9.82,3.2661,174.25323
9.83,3.2695,174.45245
9.84,3.27287,174.63968
9.85,3.27622,174.83179
9.86,3.27959,175.02306
9.87,3.28303,175.19351
9.88,3.28649,175.35698
9.89,3.28993,175.53151
9.9,3.29335,175.71649
9.91,3.29674,175.9176
9.92,3.3001,176.10316
9.93,3.30347,176.28055
9.94,3.30679,176.46066
9.95,3.31008,176.64114
