Test : Rate 1,"10.00000",mm/min
"16.41000","2.73160","315.81638"
"16.42000","2.73331","316.07385"
"16.43000","2.73504","316.33173"
"16.44000","2.73674","316.57086"
"16.45000","2.73840","316.79083"
"16.46000","2.74006","316.99759"
"16.47000","2.74172","317.22226"
"16.48000","2.74336","317.45178"
"16.49000","2.74494","317.66763"
"16.50000","2.74650","317.86841"
"16.51000","2.74808","318.08569"
"16.52000","2.74971","318.30630"
"16.53000","2.75139","318.54178"
"16.54000","2.75309","318.78922"
"16.55000","2.75481","319.03888"
"16.56000","2.75653","319.28360"
"16.57000","2.75828","319.53268"
"16.58000","2.76003","319.80289"
"16.59000","2.76176","320.06418"
"16.60000","2.76346","320.31445"
"16.61000","2.76512","320.54541"
"16.62000","2.76675","320.75949"
"16.63000","2.76833","320.95190"
"16.64000","2.76988","321.13474"
"16.65000","2.77145","321.32690"
"16.66000","2.77308","321.53455"
"16.67000","2.77475","321.77054"
"16.68000","2.77642","322.01215"
"16.69000","2.77806","322.25479"
"16.70000","2.77971","322.49988"
"16.71000","2.78138","322.75903"
"16.72000","2.78308","322.99728"
"16.73000","2.78475","323.20770"
"16.74000","2.78636","323.38452"
"16.75000","2.78792","323.56689"
"16.76000","2.78949","323.78848"
"16.77000","2.79112","324.02243"
"16.78000","2.79282","324.28601"
"16.79000","2.79459","324.57611"
"16.80000","2.79641","324.86075"
"16.81000","2.79824","325.12985"
"16.82000","2.80000","325.37344"
"16.83000","2.80166","325.58627"
"16.84000","2.80326","325.79694"
"16.85000","2.80484","326.02359"
"16.86000","2.80644","326.23727"
"16.87000","2.80806","326.45071"
"16.88000","2.80965","326.65839"
"16.89000","2.81125","326.87067"
"16.90000","2.81291","327.11267"
"16.91000","2.81465","327.36621"
"16.92000","2.81648","327.62793"
"16.93000","2.81833","327.91016"
"16.94000","2.82015","328.18762"
"16.95000","2.82190","328.44058"
"16.96000","2.82358","328.68170"
"16.97000","2.82520","328.88028"
"16.98000","2.82677","329.06213"
"16.99000","2.82836","329.25531"
"17.00000","2.83000","329.47964"
"17.01000","2.83169","329.72177"
"17.02000","2.83340","329.97125"
"17.03000","2.83511","330.21570"
"17.04000","2.83682","330.46442"
"17.05000","2.83855","330.71024"
"17.06000","2.84027","330.93893"
"17.07000","2.84192","331.14337"
"17.08000","2.84350","331.34161"
"17.09000","2.84505","331.53027"
"17.10000","2.84662","331.72681"
"17.11000","2.84822","331.94708"
"17.12000","2.84986","332.16852"
"17.13000","2.85150","332.37756"
"17.14000","2.85316","332.58743"
"17.15000","2.85483","332.80817"
"17.16000","2.85652","333.02173"
"17.17000","2.85818","333.24615"
"17.18000","2.85983","333.48038"
"17.19000","2.86147","333.71008"
"17.20000","2.86315","333.94012"
"17.21000","2.86482","334.16257"
"17.22000","2.86649","334.39252"
"17.23000","2.86814","334.64163"
"17.24000","2.86982","334.89603"
"17.25000","2.87154","335.13702"
"17.26000","2.87324","335.36023"
"17.27000","2.87489","335.58099"
"17.28000","2.87651","335.78699"
"17.29000","2.87813","336.00391"
"17.30000","2.87979","336.25833"
"17.31000","2.88148","336.49921"
"17.32000","2.88317","336.72583"
"17.33000","2.88484","336.94482"
"17.34000","2.88650","337.16382"
"17.35000","2.88818","337.39502"
"17.36000","2.88987","337.64752"
"17.37000","2.89158","337.89948"
"17.38000","2.89331","338.16043"
"17.39000","2.89505","338.41415"
"17.40000","2.89677","338.65494"
"17.41000","2.89845","338.87985"
"17.42000","2.90010","339.09424"
"17.43000","2.90175","339.31265"
"17.44000","2.90343","339.55240"
"17.45000","2.90512","339.80698"
"17.46000","2.90679","340.04114"
"17.47000","2.90841","340.26663"
"17.48000","2.91000","340.47070"
"17.49000","2.91161","340.68881"
"17.50000","2.91325","340.90900"
"17.51000","2.91489","341.11557"
"17.52000","2.91651","341.32074"
"17.53000","2.91811","341.53040"
"17.54000","2.91971","341.76105"
"17.55000","2.92134","342.00616"
"17.56000","2.92300","342.25024"
"17.57000","2.92469","342.48669"
"17.58000","2.92643","342.72028"
"17.59000","2.92821","342.97992"
"17.60000","2.92999","343.25406"
"17.61000","2.93174","343.50458"
"17.62000","2.93343","343.74081"
"17.63000","2.93510","343.96225"
"17.64000","2.93674","344.17737"
"17.65000","2.93835","344.38873"
"17.66000","2.93991","344.59039"
"17.67000","2.94143","344.76932"
"17.68000","2.94298","344.96701"
"17.69000","2.94461","345.19064"
"17.70000","2.94629","345.43896"
"17.71000","2.94801","345.70471"
"17.72000","2.94972","345.96152"
"17.73000","2.95141","346.21063"
"17.74000","2.95310","346.43726"
"17.75000","2.95476","346.65134"
"17.76000","2.95640","346.86554"
"17.77000","2.95804","347.07642"
"17.78000","2.95971","347.30490"
"17.79000","2.96141","347.54520"
"17.80000","2.96312","347.77762"
"17.81000","2.96480","347.98288"
"17.82000","2.96649","348.20590"
"17.83000","2.96819","348.45792"
"17.84000","2.96992","348.70990"
"17.85000","2.97160","348.94772"
"17.86000","2.97322","349.16394"
"17.87000","2.97482","349.35730"
"17.88000","2.97643","349.55789"
"17.89000","2.97809","349.77640"
"17.90000","2.97976","350.00064"
"17.91000","2.98143","350.21994"
"17.92000","2.98310","350.43744"
"17.93000","2.98478","350.67108"
"17.94000","2.98649","350.90982"
"17.95000","2.98824","351.17004"
"17.96000","2.99001","351.42276"
"17.97000","2.99180","351.68289"
"17.98000","2.99356","351.96384"
"17.99000","2.99526","352.20053"
"18.00000","2.99686","352.40195"
"18.01000","2.99842","352.57690"
"18.02000","2.99999","352.76022"
"18.03000","3.00163","352.97543"
"18.04000","3.00330","353.18689"
"18.05000","3.00497","353.39816"
"18.06000","3.00663","353.63116"
"18.07000","3.00831","353.84546"
"18.08000","3.01002","354.06781"
"18.09000","3.01173","354.30844"
"18.10000","3.01341","354.53986"
"18.11000","3.01505","354.74747"
"18.12000","3.01665","354.95084"
"18.13000","3.01825","355.15756"
"18.14000","3.01986","355.35696"
"18.15000","3.02151","355.56766"
"18.16000","3.02321","355.79105"
"18.17000","3.02496","356.05035"
"18.18000","3.02673","356.31299"
"18.19000","3.02846","356.56229"
"18.20000","3.03013","356.78268"
"18.21000","3.03176","356.98935"
"18.22000","3.03339","357.18274"
"18.23000","3.03503","357.36172"
"18.24000","3.03664","357.54935"
"18.25000","3.03823","357.74216"
"18.26000","3.03982","357.95737"
"18.27000","3.04145","358.19080"
"18.28000","3.04313","358.42371"
"18.29000","3.04481","358.65399"
"18.30000","3.04645","358.88364"
"18.31000","3.04807","359.08960"
"18.32000","3.04968","359.30109"
"18.33000","3.05131","359.52762"
"18.34000","3.05296","359.74588"
"18.35000","3.05466","359.97968"
"18.36000","3.05641","360.22589"
"18.37000","3.05821","360.48151"
"18.38000","3.06002","360.74496"
"18.39000","3.06179","361.01382"
"18.40000","3.06351","361.28445"
"18.41000","3.06519","361.53714"
"18.42000","3.06685","361.76730"
"18.43000","3.06847","361.96512"
"18.44000","3.07006","362.14835"
"18.45000","3.07163","362.35156"
"18.46000","3.07323","362.57581"
"18.47000","3.07491","362.80704"
"18.48000","3.07663","363.02734"
"18.49000","3.07835","363.26740"
"18.50000","3.08002","363.51181"
"18.51000","3.08166","363.75839"
"18.52000","3.08329","363.98080"
"18.53000","3.08491","364.19626"
"18.54000","3.08653","364.41904"
"18.55000","3.08816","364.63647"
"18.56000","3.08983","364.85995"
"18.57000","3.09152","365.09152"
"18.58000","3.09321","365.32227"
"18.59000","3.09490","365.54453"
"18.60000","3.09660","365.77850"
"18.61000","3.09834","366.04129"
"18.62000","3.10010","366.30798"
"18.63000","3.10184","366.56760"
"18.64000","3.10352","366.80273"
"18.65000","3.10515","367.02502"
"18.66000","3.10676","367.23013"
"18.67000","3.10837","367.43387"
"18.68000","3.10996","367.63351"
"18.69000","3.11153","367.82581"
"18.70000","3.11308","368.00702"
"18.71000","3.11465","368.20703"
"18.72000","3.11625","368.42273"
"18.73000","3.11789","368.64548"
"18.74000","3.11957","368.89587"
"18.75000","3.12129","369.15747"
"18.76000","3.12303","369.41574"
"18.77000","3.12476","369.66980"
"18.78000","3.12645","369.91711"
"18.79000","3.12808","370.13162"
"18.80000","3.12970","370.34274"
"18.81000","3.13136","370.58215"
"18.82000","3.13305","370.83521"
"18.83000","3.13475","371.07892"
"18.84000","3.13644","371.32361"
"18.85000","3.13813","371.56784"
"18.86000","3.13984","371.83444"
"18.87000","3.14155","372.08267"
"18.88000","3.14322","372.29617"
"18.89000","3.14484","372.49744"
"18.90000","3.14644","372.72147"
"18.91000","3.14804","372.95279"
"18.92000","3.14967","373.17465"
"18.93000","3.15132","373.38708"
"18.94000","3.15302","373.63260"
"18.95000","3.15479","373.92679"
"18.96000","3.15662","374.23273"
"18.97000","3.15847","374.52374"
"18.98000","3.16029","374.78149"
"18.99000","3.16206","375.03238"
"19.00000","3.16377","375.25885"
"19.01000","3.16543","375.45889"
"19.02000","3.16701","375.65485"
"19.03000","3.16854","375.83618"
"19.04000","3.17007","376.02011"
"19.05000","3.17166","376.21933"
"19.06000","3.17333","376.46353"
"19.07000","3.17505","376.73071"
"19.08000","3.17675","376.98785"
"19.09000","3.17843","377.22726"
"19.10000","3.18011","377.45551"
"19.11000","3.18178","377.67899"
"19.12000","3.18343","377.89325"
"19.13000","3.18506","378.10925"
"19.14000","3.18667","378.33655"
"19.15000","3.18830","378.54541"
"19.16000","3.18993","378.75684"
"19.17000","3.19155","378.97491"
"19.18000","3.19318","379.20215"
"19.19000","3.19485","379.43530"
"19.20000","3.19657","379.67178"
"19.21000","3.19829","379.91495"
"19.22000","3.19996","380.15262"
"19.23000","3.20157","380.36319"
"19.24000","3.20317","380.55927"
"19.25000","3.20481","380.78558"
"19.26000","3.20651","381.02921"
"19.27000","3.20822","381.25778"
"19.28000","3.20992","381.49203"
"19.29000","3.21161","381.71399"
"19.30000","3.21331","381.93756"
"19.31000","3.21499","382.18045"
"19.32000","3.21667","382.44418"
"19.33000","3.21834","382.70490"
"19.34000","3.22002","382.93716"
"19.35000","3.22169","383.15906"
"19.36000","3.22334","383.37338"
"19.37000","3.22496","383.58539"
"19.38000","3.22660","383.81705"
"19.39000","3.22828","384.06436"
"19.40000","3.23002","384.31943"
"19.41000","3.23175","384.56320"
"19.42000","3.23343","384.79169"
"19.43000","3.23507","385.01007"
"19.44000","3.23671","385.22952"
"19.45000","3.23835","385.46103"
"19.46000","3.24000","385.68839"
"19.47000","3.24163","385.89954"
"19.48000","3.24326","386.10696"
"19.49000","3.24492","386.33331"
"19.50000","3.24660","386.57614"
"19.51000","3.24831","386.80997"
"19.52000","3.25001","387.05273"
"19.53000","3.25171","387.29968"
"19.54000","3.25342","387.55316"
"19.55000","3.25509","387.76697"
"19.56000","3.25671","387.96936"
"19.57000","3.25829","388.17361"
"19.58000","3.25987","388.37549"
"19.59000","3.26149","388.57367"
"19.60000","3.26314","388.80014"
"19.61000","3.26479","389.03891"
"19.62000","3.26646","389.26755"
"19.63000","3.26816","389.50275"
"19.64000","3.26993","389.76025"
"19.65000","3.27173","390.04617"
"19.66000","3.27350","390.29971"
"19.67000","3.27519","390.51169"
"19.68000","3.27679","390.70389"
"19.69000","3.27834","390.86893"
"19.70000","3.27987","391.03772"
"19.71000","3.28142","391.21820"
"19.72000","3.28299","391.42477"
"19.73000","3.28464","391.66269"
"19.74000","3.28633","391.91293"
"19.75000","3.28804","392.18329"
"19.76000","3.28974","392.43982"
"19.77000","3.29142","392.67914"
"19.78000","3.29312","392.91367"
"19.79000","3.29482","393.12250"
"19.80000","3.29647","393.33273"
"19.81000","3.29805","393.50955"
"19.82000","3.29957","393.68515"
"19.83000","3.30111","393.88708"
"19.84000","3.30273","394.12723"
"19.85000","3.30444","394.39679"
"19.86000","3.30620","394.67007"
"19.87000","3.30797","394.94141"
"19.88000","3.30974","395.20111"
"19.89000","3.31149","395.43808"
"19.90000","3.31320","395.65515"
"19.91000","3.31487","395.84409"
"19.92000","3.31651","396.04306"
"19.93000","3.31815","396.24945"
"19.94000","3.31978","396.45236"
"19.95000","3.32140","396.67142"
"19.96000","3.32302","396.90277"
"19.97000","3.32468","397.15268"
"19.98000","3.32643","397.40591"
"19.99000","3.32826","397.67380"
"20.00000","3.33011","397.95413"
"20.01000","3.33192","398.21503"
"20.02000","3.33368","398.45605"
"20.03000","3.33538","398.68616"
"20.04000","3.33701","398.88489"
"20.05000","3.33858","399.07199"
"20.06000","3.34010","399.24271"
"20.07000","3.34165","399.42441"
"20.08000","3.34325","399.62695"
"20.09000","3.34492","399.82974"
"20.10000","3.34663","400.07266"
"20.11000","3.34836","400.33987"
"20.12000","3.35012","400.60638"
"20.13000","3.35187","400.84332"
"20.14000","3.35356","401.07260"
"20.15000","3.35518","401.28586"
"20.16000","3.35676","401.48590"
"20.17000","3.35834","401.69354"
"20.18000","3.35994","401.88632"
"20.19000","3.36156","402.06534"
"20.20000","3.36317","402.26291"
"20.21000","3.36480","402.47507"
"20.22000","3.36648","402.72491"
"20.23000","3.36822","402.99576"
"20.24000","3.36996","403.25027"
"20.25000","3.37166","403.46252"
"20.26000","3.37330","403.66891"
"20.27000","3.37492","403.87808"
"20.28000","3.37655","404.08536"
"20.29000","3.37819","404.30124"
"20.30000","3.37984","404.52267"
"20.31000","3.38152","404.75974"
"20.32000","3.38322","404.98206"
"20.33000","3.38491","405.21625"
"20.34000","3.38655","405.45731"
"20.35000","3.38817","405.65848"
"20.36000","3.38979","405.85999"
"20.37000","3.39145","406.10358"
"20.38000","3.39314","406.34836"
"20.39000","3.39481","406.58304"
"20.40000","3.39645","406.80847"
"20.41000","3.39810","407.02737"
"20.42000","3.39981","407.27029"
"20.43000","3.40157","407.53796"
"20.44000","3.40333","407.80817"
"20.45000","3.40506","408.06696"
"20.46000","3.40675","408.31271"
"20.47000","3.40840","408.53528"
"20.48000","3.41003","408.74646"
"20.49000","3.41165","408.95096"
"20.50000","3.41329","409.17056"
"20.51000","3.41497","409.38870"
"20.52000","3.41670","409.61633"
"20.53000","3.41843","409.86005"
"20.54000","3.42012","410.10068"
"20.55000","3.42179","410.33511"
"20.56000","3.42346","410.55365"
"20.57000","3.42512","410.77573"
"20.58000","3.42674","410.99088"
"20.59000","3.42830","411.18335"
"20.60000","3.42984","411.38794"
"20.61000","3.43141","411.59488"
"20.62000","3.43305","411.81375"
"20.63000","3.43474","412.03528"
"20.64000","3.43645","412.25464"
"20.65000","3.43817","412.49719"
"20.66000","3.43991","412.74658"
"20.67000","3.44166","413.00119"
"20.68000","3.44340","413.25409"
"20.69000","3.44511","413.47778"
"20.70000","3.44679","413.69699"
"20.71000","3.44843","413.90866"
"20.72000","3.45003","414.10040"
"20.73000","3.45159","414.26340"
"20.74000","3.45314","414.42786"
"20.75000","3.45472","414.61432"
"20.76000","3.45636","414.83734"
"20.77000","3.45804","415.06491"
"20.78000","3.45972","415.28604"
"20.79000","3.46138","415.51917"
"20.80000","3.46304","415.74716"
"20.81000","3.46473","415.96957"
"20.82000","3.46644","416.19940"
"20.83000","3.46812","416.42484"
"20.84000","3.46973","416.61136"
"20.85000","3.47129","416.78775"
"20.86000","3.47287","416.98611"
"20.87000","3.47450","417.19272"
"20.88000","3.47619","417.42578"
"20.89000","3.47795","417.66531"
"20.90000","3.47976","417.91144"
"20.91000","3.48156","418.15695"
"20.92000","3.48331","418.40173"
"20.93000","3.48497","418.58774"
"20.94000","3.48657","418.74847"
"20.95000","3.48816","418.91504"
"20.96000","3.48977","419.09991"
"20.97000","3.49138","419.29688"
"20.98000","3.49297","419.48431"
"20.99000","3.49458","419.67145"
"21.00000","3.49626","419.87918"
"21.01000","3.49803","420.12473"
"21.02000","3.49987","420.38544"
"21.03000","3.50172","420.65253"
"21.04000","3.50353","420.91483"
"21.05000","3.50527","421.17313"
"21.06000","3.50694","421.39270"
"21.07000","3.50855","421.58755"
"21.08000","3.51012","421.77197"
"21.09000","3.51171","421.95633"
"21.10000","3.51336","422.16599"
"21.11000","3.51504","422.38669"
"21.12000","3.51674","422.60858"
"21.13000","3.51844","422.83765"
"21.14000","3.52014","423.06601"
"21.15000","3.52187","423.30753"
"21.16000","3.52358","423.54547"
"21.17000","3.52524","423.76544"
"21.18000","3.52682","423.95856"
"21.19000","3.52838","424.13190"
"21.20000","3.52995","424.30908"
"21.21000","3.53156","424.51620"
"21.22000","3.53319","424.74121"
"21.23000","3.53482","424.96509"
"21.24000","3.53648","425.20374"
"21.25000","3.53816","425.45694"
"21.26000","3.53984","425.71063"
"21.27000","3.54150","425.95410"
"21.28000","3.54315","426.19202"
"21.29000","3.54480","426.43082"
"21.30000","3.54648","426.67813"
"21.31000","3.54816","426.90500"
"21.32000","3.54982","427.12631"
"21.33000","3.55147","427.37280"
"21.34000","3.55316","427.63544"
"21.35000","3.55487","427.90198"
"21.36000","3.55656","428.12854"
"21.37000","3.55821","428.33328"
"21.38000","3.55982","428.53604"
"21.39000","3.56145","428.74731"
"21.40000","3.56312","428.96738"
"21.41000","3.56480","429.19803"
"21.42000","3.56648","429.42737"
"21.43000","3.56814","429.65900"
"21.44000","3.56980","429.88651"
"21.45000","3.57148","430.10522"
"21.46000","3.57318","430.35175"
"21.47000","3.57490","430.59982"
"21.48000","3.57664","430.87485"
"21.49000","3.57840","431.14557"
"21.50000","3.58013","431.38760"
"21.51000","3.58182","431.61880"
"21.52000","3.58348","431.85190"
"21.53000","3.58515","432.08221"
"21.54000","3.58684","432.30371"
"21.55000","3.58853","432.53152"
"21.56000","3.59017","432.74808"
"21.57000","3.59177","432.94818"
"21.58000","3.59335","433.14539"
"21.59000","3.59495","433.36328"
"21.60000","3.59659","433.59552"
"21.61000","3.59823","433.81845"
"21.62000","3.59985","434.03336"
"21.63000","3.60145","434.24878"
"21.64000","3.60307","434.45129"
"21.65000","3.60471","434.65491"
"21.66000","3.60637","434.87369"
"21.67000","3.60807","435.11722"
"21.68000","3.60981","435.38199"
"21.69000","3.61159","435.66229"
"21.70000","3.61337","435.93515"
"21.71000","3.61511","436.16449"
"21.72000","3.61680","436.38901"
"21.73000","3.61846","436.59363"
"21.74000","3.62009","436.79758"
"21.75000","3.62168","436.99817"
"21.76000","3.62322","437.16699"
"21.77000","3.62473","437.34488"
"21.78000","3.62629","437.54346"
"21.79000","3.62791","437.77899"
"21.80000","3.62961","438.02072"
"21.81000","3.63132","438.25067"
"21.82000","3.63303","438.46353"
"21.83000","3.63472","438.67810"
"21.84000","3.63639","438.88840"
"21.85000","3.63805","439.08612"
"21.86000","3.63969","439.28922"
"21.87000","3.64133","439.49719"
"21.88000","3.64301","439.71747"
"21.89000","3.64471","439.95392"
"21.90000","3.64642","440.20084"
"21.91000","3.64812","440.42743"
"21.92000","3.64982","440.66330"
"21.93000","3.65156","440.91046"
"21.94000","3.65330","441.14999"
"21.95000","3.65498","441.37967"
"21.96000","3.65659","441.59143"
"21.97000","3.65817","441.77826"
"21.98000","3.65978","441.96680"
"21.99000","3.66142","442.15738"
"22.00000","3.66308","442.36804"
"22.01000","3.66473","442.59464"
"22.02000","3.66639","442.83234"
"22.03000","3.66809","443.07010"
"22.04000","3.66982","443.30615"
"22.05000","3.67158","443.55893"
"22.06000","3.67337","443.82733"
"22.07000","3.67516","444.09570"
"22.08000","3.67691","444.34668"
"22.09000","3.67859","444.57101"
"22.10000","3.68018","444.76718"
"22.11000","3.68173","444.94815"
"22.12000","3.68333","445.13867"
"22.13000","3.68499","445.33618"
"22.14000","3.68668","445.54785"
"22.15000","3.68837","445.75031"
"22.16000","3.69005","445.96399"
"22.17000","3.69173","446.17493"
"22.18000","3.69344","446.41742"
"22.19000","3.69514","446.66251"
"22.20000","3.69678","446.88559"
"22.21000","3.69838","447.08322"
"22.22000","3.69994","447.27698"
"22.23000","3.70152","447.47125"
"22.24000","3.70312","447.66739"
"22.25000","3.70476","447.86707"
"22.26000","3.70645","448.10031"
"22.27000","3.70821","448.35876"
"22.28000","3.70999","448.61850"
"22.29000","3.71173","448.85309"
"22.30000","3.71343","449.06384"
"22.31000","3.71508","449.27341"
"22.32000","3.71673","449.49985"
"22.33000","3.71838","449.72357"
"22.34000","3.71999","449.91776"
"22.35000","3.72157","450.10580"
"22.36000","3.72315","450.30081"
"22.37000","3.72478","450.51233"
"22.38000","3.72645","450.74780"
"22.39000","3.72813","450.96564"
"22.40000","3.72977","451.16885"
"22.41000","3.73140","451.37366"
"22.42000","3.73303","451.58759"
"22.43000","3.73468","451.82715"
"22.44000","3.73635","452.07053"
"22.45000","3.73805","452.31046"
"22.46000","3.73980","452.56567"
"22.47000","3.74159","452.83496"
"22.48000","3.74338","453.10147"
"22.49000","3.74513","453.33994"
"22.50000","3.74683","453.57751"
"22.51000","3.74851","453.80338"
"22.52000","3.75017","454.01154"
"22.53000","3.75180","454.20386"
"22.54000","3.75338","454.38873"
"22.55000","3.75496","454.56534"
"22.56000","3.75658","454.76709"
"22.57000","3.75827","454.99228"
"22.58000","3.75999","455.24362"
"22.59000","3.76170","455.50748"
"22.60000","3.76336","455.74048"
"22.61000","3.76499","455.94629"
"22.62000","3.76660","456.14575"
"22.63000","3.76822","456.35229"
"22.64000","3.76983","456.55823"
"22.65000","3.77146","456.76730"
"22.66000","3.77313","456.98743"
"22.67000","3.77483","457.23032"
"22.68000","3.77653","457.47726"
"22.69000","3.77822","457.70486"
"22.70000","3.77992","457.93234"
"22.71000","3.78167","458.18802"
"22.72000","3.78343","458.44781"
"22.73000","3.78516","458.69034"
"22.74000","3.78682","458.91568"
"22.75000","3.78844","459.10846"
"22.76000","3.79005","459.29745"
"22.77000","3.79166","459.49097"
"22.78000","3.79324","459.68481"
"22.79000","3.79480","459.86942"
"22.80000","3.79635","460.05142"
"22.81000","3.79793","460.23846"
"22.82000","3.79955","460.44138"
"22.83000","3.80120","460.65817"
"22.84000","3.80289","460.89612"
"22.85000","3.80462","461.15170"
"22.86000","3.80637","461.39636"
"22.87000","3.80810","461.63495"
"22.88000","3.80977","461.85217"
"22.89000","3.81141","462.06461"
"22.90000","3.81305","462.28461"
"22.91000","3.81472","462.51028"
"22.92000","3.81643","462.73343"
"22.93000","3.81812","462.96124"
"22.94000","3.81980","463.18976"
"22.95000","3.82149","463.41867"
"22.96000","3.82319","463.65363"
"22.97000","3.82488","463.88303"
"22.98000","3.82652","464.08664"
"22.99000","3.82813","464.27493"
"23.00000","3.82972","464.46533"
"23.01000","3.83134","464.65253"
"23.02000","3.83299","464.84641"
"23.03000","3.83466","465.06644"
"23.04000","3.83639","465.30359"
"23.05000","3.83818","465.55646"
"23.06000","3.84003","465.81924"
"23.07000","3.84187","466.09000"
"23.08000","3.84367","466.36072"
"23.09000","3.84542","466.60281"
"23.10000","3.84713","466.81989"
"23.11000","3.84876","467.00354"
"23.12000","3.85033","467.16669"
"23.13000","3.85184","467.32574"
"23.14000","3.85337","467.49902"
"23.15000","3.85497","467.68994"
"23.16000","3.85666","467.90439"
"23.17000","3.85838","468.14566"
"23.18000","3.86009","468.37109"
"23.19000","3.86178","468.59302"
"23.20000","3.86346","468.80716"
"23.21000","3.86512","469.03021"
"23.22000","3.86676","469.23050"
"23.23000","3.86839","469.42892"
"23.24000","3.87001","469.63184"
"23.25000","3.87164","469.84662"
"23.26000","3.87327","470.06219"
"23.27000","3.87490","470.27371"
"23.28000","3.87655","470.47879"
"23.29000","3.87824","470.70590"
"23.30000","3.87996","470.94360"
"23.31000","3.88167","471.18326"
"23.32000","3.88331","471.39233"
"23.33000","3.88489","471.56375"
"23.34000","3.88648","471.74637"
"23.35000","3.88812","471.94553"
"23.36000","3.88981","472.17542"
"23.37000","3.89152","472.42792"
"23.38000","3.89323","472.67059"
"23.39000","3.89492","472.89929"
"23.40000","3.89662","473.12875"
"23.41000","3.89831","473.36630"
"23.42000","3.89999","473.59152"
"23.43000","3.90166","473.81802"
"23.44000","3.90335","474.05164"
"23.45000","3.90502","474.27982"
"23.46000","3.90667","474.48923"
"23.47000","3.90829","474.69669"
"23.48000","3.90993","474.92749"
"23.49000","3.91162","475.17224"
"23.50000","3.91335","475.42181"
"23.51000","3.91506","475.65616"
"23.52000","3.91673","475.85608"
"23.53000","3.91837","476.06122"
"23.54000","3.92002","476.28790"
"23.55000","3.92167","476.50058"
"23.56000","3.92332","476.70718"
"23.57000","3.92495","476.93124"
"23.58000","3.92658","477.15530"
"23.59000","3.92824","477.37445"
"23.60000","3.92993","477.61646"
"23.61000","3.93163","477.86526"
"23.62000","3.93334","478.09430"
"23.63000","3.93505","478.31210"
"23.64000","3.93676","478.52695"
"23.65000","3.93843","478.72849"
"23.66000","3.94004","478.91550"
"23.67000","3.94162","479.07651"
"23.68000","3.94320","479.26791"
"23.69000","3.94482","479.49362"
"23.70000","3.94647","479.71442"
"23.71000","3.94813","479.91925"
"23.72000","3.94979","480.13995"
"23.73000","3.95150","480.39008"
"23.74000","3.95328","480.65747"
"23.75000","3.95509","480.93073"
"23.76000","3.95686","481.17053"
"23.77000","3.95854","481.37512"
"23.78000","3.96015","481.56631"
"23.79000","3.96170","481.73615"
"23.80000","3.96323","481.90701"
"23.81000","3.96477","482.08694"
"23.82000","3.96634","482.27350"
"23.83000","3.96797","482.46896"
"23.84000","3.96966","482.69696"
"23.85000","3.97136","482.91766"
"23.86000","3.97306","483.14377"
"23.87000","3.97475","483.37653"
"23.88000","3.97645","483.60471"
"23.89000","3.97815","483.81775"
"23.90000","3.97979","484.02783"
"23.91000","3.98136","484.20227"
"23.92000","3.98289","484.37424"
"23.93000","3.98445","484.57419"
"23.94000","3.98610","484.79749"
"23.95000","3.98781","485.03775"
"23.96000","3.98956","485.28506"
"23.97000","3.99131","485.52554"
"23.98000","3.99306","485.77155"
"23.99000","3.99480","486.03613"
"24.00000","3.99650","486.26288"
"24.01000","3.99817","486.46924"
"24.02000","3.99982","486.68399"
"24.03000","4.00147","486.89752"
"24.04000","4.00312","487.11319"
"24.05000","4.00474","487.31900"
"24.06000","4.00636","487.52560"
"24.07000","4.00804","487.75546"
"24.08000","4.00980","488.01855"
"24.09000","4.01163","488.28464"
"24.10000","4.01346","488.55539"
"24.11000","4.01526","488.80298"
"24.12000","4.01700","489.01816"
"24.13000","4.01869","489.22266"
"24.14000","4.02031","489.41925"
"24.15000","4.02188","489.59583"
"24.16000","4.02342","489.77167"
"24.17000","4.02498","489.97339"
"24.18000","4.02661","490.19855"
"24.19000","4.02828","490.42191"
"24.20000","4.02999","490.65479"
"24.21000","4.03173","490.90060"
"24.22000","4.03348","491.13889"
"24.23000","4.03522","491.36536"
"24.24000","4.03689","491.56488"
"24.25000","4.03850","491.75897"
"24.26000","4.04006","491.93674"
"24.27000","4.04164","492.13022"
"24.28000","4.04325","492.33722"
"24.29000","4.04487","492.53824"
"24.30000","4.04649","492.73459"
"24.31000","4.04814","492.94177"
"24.32000","4.04984","493.17282"
"24.33000","4.05159","493.42468"
"24.34000","4.05332","493.66058"
"24.35000","4.05499","493.86542"
"24.36000","4.05662","494.07437"
"24.37000","4.05824","494.28876"
"24.38000","4.05987","494.47037"
"24.39000","4.06152","494.68130"
"24.40000","4.06318","494.89856"
"24.41000","4.06488","495.11581"
"24.42000","4.06659","495.34448"
"24.43000","4.06828","495.55539"
"24.44000","4.06992","495.74594"
"24.45000","4.07152","495.91217"
"24.46000","4.07314","496.09921"
"24.47000","4.07480","496.31039"
"24.48000","4.07647","496.54062"
"24.49000","4.07811","496.77066"
"24.50000","4.07974","496.97488"
"24.51000","4.08140","497.17438"
"24.52000","4.08313","497.42279"
"24.53000","4.08491","497.68094"
"24.54000","4.08669","497.91977"
"24.55000","4.08843","498.15952"
"24.56000","4.09013","498.38736"
"24.57000","4.09179","498.58600"
"24.58000","4.09342","498.78314"
"24.59000","4.09505","498.98431"
"24.60000","4.09669","499.18484"
"24.61000","4.09837","499.39658"
"24.62000","4.10007","499.60825"
