Test : Rate 1,"10.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"24.53000","4.08482","444.17505"
"24.54000","4.08659","444.40701"
"24.55000","4.08840","444.63651"
"24.56000","4.09018","444.85727"
"24.57000","4.09188","445.04248"
"24.58000","4.09349","445.20554"
"24.59000","4.09504","445.36230"
"24.60000","4.09657","445.51456"
"24.61000","4.09810","445.66278"
"24.62000","4.09967","445.81732"
"24.63000","4.10129","445.99890"
"24.64000","4.10298","446.19516"
"24.65000","4.10469","446.41327"
"24.66000","4.10640","446.62689"
"24.67000","4.10809","446.83731"
"24.68000","4.10979","447.03018"
"24.69000","4.11150","447.21301"
"24.70000","4.11316","447.40091"
"24.71000","4.11475","447.56757"
"24.72000","4.11627","447.71332"
"24.73000","4.11782","447.86905"
"24.74000","4.11944","448.04376"
"24.75000","4.12115","448.24121"
"24.76000","4.12290","448.44946"
"24.77000","4.12466","448.66272"
"24.78000","4.12641","448.88672"
"24.79000","4.12815","449.11459"
"24.80000","4.12984","449.31720"
"24.81000","4.13150","449.50641"
"24.82000","4.13314","449.70255"
"24.83000","4.13478","449.89145"
"24.84000","4.13642","450.06848"
"24.85000","4.13805","450.24741"
"24.86000","4.13967","450.42398"
"24.87000","4.14134","450.60190"
"24.88000","4.14308","450.79611"
"24.89000","4.14490","451.01611"
"24.90000","4.14674","451.26196"
"24.91000","4.14855","451.49594"
"24.92000","4.15031","451.69995"
"24.93000","4.15202","451.88785"
"24.94000","4.15366","452.05820"
"24.95000","4.15523","452.21112"
"24.96000","4.15678","452.35901"
"24.97000","4.15833","452.51761"
"24.98000","4.15993","452.70804"
"24.99000","4.16159","452.90579"
"25.00000","4.16329","453.10370"
"25.01000","4.16502","453.30847"
"25.02000","4.16676","453.52393"
"25.03000","4.16851","453.73376"
"25.04000","4.17022","453.91095"
"25.05000","4.17185","454.08838"
"25.06000","4.17343","454.24771"
"25.07000","4.17502","454.41318"
"25.08000","4.17662","454.59235"
"25.09000","4.17824","454.73920"
"25.10000","4.17984","454.89520"
"25.11000","4.18146","455.07596"
"25.12000","4.18314","455.26907"
"25.13000","4.18488","455.47177"
"25.14000","4.18662","455.68024"
"25.15000","4.18833","455.89636"
"25.16000","4.18998","456.10406"
"25.17000","4.19161","456.28601"
"25.18000","4.19324","456.46146"
"25.19000","4.19487","456.64865"
"25.20000","4.19652","456.83673"
"25.21000","4.19819","457.02182"
"25.22000","4.19989","457.20770"
"25.23000","4.20158","457.39948"
"25.24000","4.20324","457.58344"
"25.25000","4.20486","457.76331"
"25.26000","4.20648","457.94247"
"25.27000","4.20814","458.11963"
"25.28000","4.20983","458.32062"
"25.29000","4.21149","458.50894"
"25.30000","4.21313","458.70294"
"25.31000","4.21479","458.89810"
"25.32000","4.21650","459.09442"
"25.33000","4.21826","459.28568"
"25.34000","4.22004","459.48853"
"25.35000","4.22178","459.69327"
"25.36000","4.22347","459.87982"
"25.37000","4.22512","460.06805"
"25.38000","4.22675","460.23999"
"25.39000","4.22836","460.41504"
"25.40000","4.22998","460.58694"
"25.41000","4.23166","460.77289"
"25.42000","4.23337","460.97659"
"25.43000","4.23508","461.19232"
"25.44000","4.23677","461.37820"
"25.45000","4.23842","461.55527"
"25.46000","4.24007","461.71304"
"25.47000","4.24172","461.89133"
"25.48000","4.24334","462.06967"
"25.49000","4.24490","462.23541"
"25.50000","4.24644","462.39359"
"25.51000","4.24801","462.56580"
"25.52000","4.24965","462.74258"
"25.53000","4.25135","462.92975"
"25.54000","4.25307","463.12164"
"25.55000","4.25481","463.33411"
"25.56000","4.25657","463.54681"
"25.57000","4.25833","463.78363"
"25.58000","4.26008","464.00272"
"25.59000","4.26180","464.19571"
"25.60000","4.26347","464.37085"
"25.61000","4.26512","464.54636"
"25.62000","4.26672","464.72729"
"25.63000","4.26828","464.88730"
"25.64000","4.26983","465.03088"
"25.65000","4.27139","465.18848"
"25.66000","4.27302","465.36417"
"25.67000","4.27469","465.56012"
"25.68000","4.27636","465.74591"
"25.69000","4.27802","465.92679"
"25.70000","4.27968","466.13947"
"25.71000","4.28138","466.36621"
"25.72000","4.28310","466.57700"
"25.73000","4.28479","466.78296"
"25.74000","4.28642","466.94788"
"25.75000","4.28799","467.09540"
"25.76000","4.28957","467.23953"
"25.77000","4.29120","467.40543"
"25.78000","4.29289","467.60242"
"25.79000","4.29464","467.81573"
"25.80000","4.29644","468.05286"
"25.81000","4.29825","468.28256"
"25.82000","4.30000","468.48056"
"25.83000","4.30166","468.66690"
"25.84000","4.30326","468.84659"
"25.85000","4.30485","469.01697"
"25.86000","4.30645","469.17953"
"25.87000","4.30806","469.35156"
"25.88000","4.30965","469.53003"
"25.89000","4.31126","469.70807"
"25.90000","4.31292","469.88766"
"25.91000","4.31467","470.08795"
"25.92000","4.31650","470.31000"
"25.93000","4.31834","470.53647"
"25.94000","4.32014","470.74121"
"25.95000","4.32189","470.93616"
"25.96000","4.32356","471.11646"
"25.97000","4.32518","471.29034"
"25.98000","4.32675","471.46249"
"25.99000","4.32835","471.63049"
"26.00000","4.33000","471.81448"
"26.01000","4.33170","472.00565"
"26.02000","4.33341","472.21213"
"26.03000","4.33510","472.40787"
"26.04000","4.33680","472.60049"
"26.05000","4.33852","472.78885"
"26.06000","4.34023","472.98410"
"26.07000","4.34188","473.17114"
"26.08000","4.34347","473.32919"
"26.09000","4.34504","473.49594"
"26.10000","4.34662","473.65677"
"26.11000","4.34824","473.83112"
"26.12000","4.34988","474.01178"
"26.13000","4.35152","474.19174"
"26.14000","4.35318","474.36340"
"26.15000","4.35485","474.54230"
"26.16000","4.35653","474.72733"
"26.17000","4.35818","474.91898"
"26.18000","4.35983","475.11514"
"26.19000","4.36148","475.31497"
"26.20000","4.36316","475.51657"
"26.21000","4.36485","475.70694"
"26.22000","4.36651","475.87820"
"26.23000","4.36816","476.05673"
"26.24000","4.36984","476.23508"
"26.25000","4.37155","476.41217"
"26.26000","4.37325","476.59061"
"26.27000","4.37491","476.77515"
"26.28000","4.37654","476.95630"
"26.29000","4.37817","477.14105"
"26.30000","4.37984","477.33835"
"26.31000","4.38153","477.54251"
"26.32000","4.38320","477.73779"
"26.33000","4.38485","477.91711"
"26.34000","4.38649","478.09351"
"26.35000","4.38816","478.26578"
"26.36000","4.38984","478.43524"
"26.37000","4.39153","478.62079"
"26.38000","4.39325","478.83414"
"26.39000","4.39500","479.03970"
"26.40000","4.39673","479.23416"
"26.41000","4.39842","479.42447"
"26.42000","4.40008","479.60590"
"26.43000","4.40175","479.77969"
"26.44000","4.40344","479.97318"
"26.45000","4.40513","480.16669"
"26.46000","4.40679","480.35681"
"26.47000","4.40841","480.52710"
"26.48000","4.41000","480.69385"
"26.49000","4.41162","480.87296"
"26.50000","4.41327","481.04315"
"26.51000","4.41492","481.19229"
"26.52000","4.41654","481.35458"
"26.53000","4.41814","481.53238"
"26.54000","4.41975","481.70883"
"26.55000","4.42137","481.89651"
"26.56000","4.42303","482.07126"
"26.57000","4.42472","482.25455"
"26.58000","4.42647","482.47363"
"26.59000","4.42826","482.69232"
"26.60000","4.43005","482.89725"
"26.61000","4.43180","483.09592"
"26.62000","4.43350","483.28015"
"26.63000","4.43516","483.46060"
"26.64000","4.43679","483.63116"
"26.65000","4.43838","483.79358"
"26.66000","4.43991","483.93329"
"26.67000","4.44142","484.05927"
"26.68000","4.44296","484.21014"
"26.69000","4.44459","484.38434"
"26.70000","4.44629","484.58743"
"26.71000","4.44801","484.77225"
"26.72000","4.44971","484.97968"
"26.73000","4.45139","485.18933"
"26.74000","4.45306","485.38138"
"26.75000","4.45471","485.55676"
"26.76000","4.45633","485.71759"
"26.77000","4.45797","485.88730"
"26.78000","4.45964","486.06000"
"26.79000","4.46135","486.25137"
"26.80000","4.46307","486.45105"
"26.81000","4.46477","486.65094"
"26.82000","4.46648","486.86493"
"26.83000","4.46821","487.06760"
"26.84000","4.46994","487.27353"
"26.85000","4.47162","487.45929"
"26.86000","4.47324","487.63644"
"26.87000","4.47484","487.80286"
"26.88000","4.47646","487.96960"
"26.89000","4.47811","488.12839"
"26.90000","4.47978","488.30301"
"26.91000","4.48144","488.47153"
"26.92000","4.48311","488.65811"
"26.93000","4.48480","488.85645"
"26.94000","4.48653","489.06479"
"26.95000","4.48828","489.26434"
"26.96000","4.49005","489.45560"
"26.97000","4.49183","489.66360"
"26.98000","4.49358","489.86584"
"26.99000","4.49526","490.03876"
"27.00000","4.49685","490.20239"
"27.01000","4.49841","490.36380"
"27.02000","4.49999","490.53326"
"27.03000","4.50163","490.70966"
"27.04000","4.50331","490.88684"
"27.05000","4.50499","491.09351"
"27.06000","4.50666","491.30453"
"27.07000","4.50834","491.51752"
"27.08000","4.51005","491.72122"
"27.09000","4.51176","491.89935"
"27.10000","4.51342","492.05826"
"27.11000","4.51503","492.18552"
"27.12000","4.51660","492.32825"
"27.13000","4.51817","492.48370"
"27.14000","4.51977","492.67337"
"27.15000","4.52142","492.86545"
"27.16000","4.52312","493.05783"
"27.17000","4.52488","493.26111"
"27.18000","4.52668","493.46643"
"27.19000","4.52845","493.67953"
"27.20000","4.53014","493.87671"
"27.21000","4.53180","494.06952"
"27.22000","4.53343","494.24353"
"27.23000","4.53507","494.41196"
"27.24000","4.53667","494.57031"
"27.25000","4.53824","494.73044"
"27.26000","4.53982","494.89252"
"27.27000","4.54145","495.06793"
"27.28000","4.54312","495.24680"
"27.29000","4.54480","495.41299"
"27.30000","4.54644","495.58160"
"27.31000","4.54807","495.76755"
"27.32000","4.54970","495.95499"
"27.33000","4.55134","496.13660"
"27.34000","4.55302","496.31354"
"27.35000","4.55472","496.50558"
"27.36000","4.55647","496.69366"
"27.37000","4.55826","496.88950"
"27.38000","4.56006","497.10822"
"27.39000","4.56181","497.32651"
"27.40000","4.56351","497.52594"
"27.41000","4.56519","497.72897"
"27.42000","4.56685","497.90933"
"27.43000","4.56848","498.07132"
"27.44000","4.57007","498.21634"
"27.45000","4.57164","498.36957"
"27.46000","4.57326","498.54886"
"27.47000","4.57493","498.74146"
"27.48000","4.57665","498.94818"
"27.49000","4.57835","499.13852"
"27.50000","4.58001","499.32028"
"27.51000","4.58163","499.49329"
"27.52000","4.58324","499.65912"
"27.53000","4.58485","499.80676"
"27.54000","4.58646","499.96066"
"27.55000","4.58809","500.13748"
"27.56000","4.58977","500.32468"
"27.57000","4.59148","500.52057"
"27.58000","4.59320","500.71939"
"27.59000","4.59491","500.92566"
"27.60000","4.59663","501.12283"
"27.61000","4.59837","501.33847"
"27.62000","4.60013","501.55399"
"27.63000","4.60186","501.75381"
"27.64000","4.60351","501.92288"
"27.65000","4.60512","502.08173"
"27.66000","4.60673","502.24237"
"27.67000","4.60833","502.39417"
"27.68000","4.60992","502.55359"
"27.69000","4.61148","502.72562"
"27.70000","4.61304","502.87790"
"27.71000","4.61461","503.01773"
"27.72000","4.61622","503.18686"
"27.73000","4.61787","503.37729"
"27.74000","4.61954","503.58377"
"27.75000","4.62126","503.80246"
"27.76000","4.62301","504.01627"
"27.77000","4.62475","504.21841"
"27.78000","4.62644","504.40927"
"27.79000","4.62808","504.58252"
"27.80000","4.62972","504.75427"
"27.81000","4.63139","504.94116"
"27.82000","4.63309","505.12265"
"27.83000","4.63478","505.31470"
"27.84000","4.63646","505.51181"
"27.85000","4.63814","505.69806"
"27.86000","4.63984","505.87564"
"27.87000","4.64154","506.06131"
"27.88000","4.64320","506.25189"
"27.89000","4.64482","506.43387"
"27.90000","4.64642","506.61066"
"27.91000","4.64804","506.77219"
"27.92000","4.64969","506.94559"
"27.93000","4.65136","507.13870"
"27.94000","4.65309","507.34967"
"27.95000","4.65488","507.55215"
"27.96000","4.65672","507.77786"
"27.97000","4.65856","507.99704"
"27.98000","4.66037","508.20609"
"27.99000","4.66212","508.39175"
"28.00000","4.66382","508.58493"
"28.01000","4.66545","508.75821"
"28.02000","4.66701","508.92270"
"28.03000","4.66851","509.04117"
"28.04000","4.67002","509.16025"
"28.05000","4.67160","509.31125"
"28.06000","4.67327","509.49777"
"28.07000","4.67499","509.69727"
"28.08000","4.67670","509.89047"
"28.09000","4.67840","510.07672"
"28.10000","4.68009","510.27158"
"28.11000","4.68177","510.45139"
"28.12000","4.68342","510.62729"
"28.13000","4.68505","510.79944"
"28.14000","4.68667","510.97824"
"28.15000","4.68830","511.13629"
"28.16000","4.68993","511.29840"
"28.17000","4.69156","511.45721"
"28.18000","4.69320","511.63306"
"28.19000","4.69489","511.81055"
"28.20000","4.69661","512.00085"
"28.21000","4.69832","512.20172"
"28.22000","4.69997","512.37628"
"28.23000","4.70155","512.53253"
"28.24000","4.70314","512.68640"
"28.25000","4.70478","512.85522"
"28.26000","4.70648","513.05017"
"28.27000","4.70820","513.25446"
"28.28000","4.70991","513.45093"
"28.29000","4.71162","513.65454"
"28.30000","4.71332","513.85712"
"28.31000","4.71501","514.02527"
"28.32000","4.71668","514.18152"
"28.33000","4.71835","514.35785"
"28.34000","4.72002","514.53015"
"28.35000","4.72169","514.70380"
"28.36000","4.72333","514.87073"
"28.37000","4.72494","515.04242"
"28.38000","4.72657","515.21143"
"28.39000","4.72826","515.40326"
"28.40000","4.72999","515.61084"
"28.41000","4.73172","515.81464"
"28.42000","4.73341","516.01331"
"28.43000","4.73505","516.19440"
"28.44000","4.73670","516.36987"
"28.45000","4.73836","516.52441"
"28.46000","4.74002","516.68445"
"28.47000","4.74165","516.85834"
"28.48000","4.74328","517.02960"
"28.49000","4.74492","517.21210"
"28.50000","4.74660","517.39728"
"28.51000","4.74828","517.57129"
"28.52000","4.74998","517.74988"
"28.53000","4.75168","517.93701"
"28.54000","4.75339","518.11749"
"28.55000","4.75507","518.28510"
"28.56000","4.75669","518.44757"
"28.57000","4.75828","518.58746"
"28.58000","4.75986","518.73254"
"28.59000","4.76149","518.90729"
"28.60000","4.76313","519.09308"
"28.61000","4.76479","519.28455"
"28.62000","4.76644","519.48334"
"28.63000","4.76815","519.70081"
"28.64000","4.76993","519.90112"
"28.65000","4.77174","520.10638"
"28.66000","4.77352","520.30804"
"28.67000","4.77522","520.49457"
"28.68000","4.77683","520.65833"
"28.69000","4.77839","520.80707"
"28.70000","4.77992","520.94708"
"28.71000","4.78145","521.08069"
"28.72000","4.78302","521.24091"
"28.73000","4.78465","521.41296"
"28.74000","4.78634","521.58453"
"28.75000","4.78804","521.75635"
"28.76000","4.78973","521.95319"
"28.77000","4.79142","522.15790"
"28.78000","4.79311","522.34674"
"28.79000","4.79481","522.53223"
"28.80000","4.79646","522.71088"
"28.81000","4.79803","522.87689"
"28.82000","4.79957","523.01758"
"28.83000","4.80114","523.16077"
"28.84000","4.80279","523.34906"
"28.85000","4.80450","523.53137"
"28.86000","4.80625","523.74219"
"28.87000","4.80800","523.94885"
"28.88000","4.80974","524.13995"
"28.89000","4.81147","524.32520"
"28.90000","4.81317","524.51929"
"28.91000","4.81483","524.69751"
"28.92000","4.81648","524.86188"
"28.93000","4.81814","525.02777"
"28.94000","4.81979","525.20837"
"28.95000","4.82142","525.39319"
"28.96000","4.82305","525.56732"
"28.97000","4.82473","525.74493"
"28.98000","4.82648","525.95477"
"28.99000","4.82829","526.16718"
"29.00000","4.83011","526.39398"
"29.01000","4.83190","526.61646"
"29.02000","4.83364","526.82056"
"29.03000","4.83533","526.99579"
"29.04000","4.83697","527.13318"
"29.05000","4.83855","527.27057"
"29.06000","4.84011","527.40814"
"29.07000","4.84168","527.55371"
"29.08000","4.84331","527.71454"
"29.09000","4.84498","527.90216"
"29.10000","4.84669","528.10028"
"29.11000","4.84841","528.30200"
"29.12000","4.85015","528.49005"
"29.13000","4.85188","528.66412"
"29.14000","4.85356","528.85071"
"29.15000","4.85516","529.01843"
"29.16000","4.85673","529.18451"
"29.17000","4.85830","529.36182"
"29.18000","4.85991","529.53931"
"29.19000","4.86153","529.70190"
"29.20000","4.86315","529.86322"
"29.21000","4.86479","530.04163"
"29.22000","4.86649","530.22748"
"29.23000","4.86824","530.42859"
"29.24000","4.86998","530.62811"
"29.25000","4.87167","530.81653"
"29.26000","4.87331","530.98303"
"29.27000","4.87494","531.12329"
"29.28000","4.87657","531.27252"
"29.29000","4.87822","531.44830"
"29.30000","4.87988","531.63806"
"29.31000","4.88158","531.84570"
"29.32000","4.88329","532.05933"
"29.33000","4.88498","532.24982"
"29.34000","4.88662","532.40338"
"29.35000","4.88822","532.55212"
"29.36000","4.88983","532.71533"
"29.37000","4.89147","532.88715"
"29.38000","4.89314","533.07367"
"29.39000","4.89478","533.25934"
"29.40000","4.89641","533.43909"
"29.41000","4.89806","533.60626"
"29.42000","4.89978","533.78644"
"29.43000","4.90156","533.98199"
"29.44000","4.90334","534.19135"
"29.45000","4.90509","534.40204"
"29.46000","4.90679","534.60120"
"29.47000","4.90845","534.78497"
"29.48000","4.91009","534.95935"
"29.49000","4.91170","535.12408"
"29.50000","4.91333","535.29993"
"29.51000","4.91501","535.47687"
"29.52000","4.91672","535.66028"
"29.53000","4.91843","535.84302"
"29.54000","4.92010","536.01624"
"29.55000","4.92176","536.19647"
"29.56000","4.92343","536.37775"
"29.57000","4.92509","536.56140"
"29.58000","4.92670","536.73859"
"29.59000","4.92827","536.89374"
"29.60000","4.92981","537.04633"
"29.61000","4.93139","537.18689"
"29.62000","4.93303","537.34229"
"29.63000","4.93472","537.53125"
"29.64000","4.93644","537.71674"
"29.65000","4.93817","537.89038"
"29.66000","4.93991","538.07928"
"29.67000","4.94167","538.27222"
"29.68000","4.94342","538.48090"
"29.69000","4.94513","538.67651"
"29.70000","4.94681","538.86316"
"29.71000","4.94845","539.05682"
"29.72000","4.95005","539.22900"
"29.73000","4.95161","539.35284"
"29.74000","4.95314","539.47900"
"29.75000","4.95471","539.63934"
"29.76000","4.95634","539.80420"
"29.77000","4.95802","539.96918"
"29.78000","4.95969","540.12933"
"29.79000","4.96134","540.30933"
"29.80000","4.96301","540.49805"
"29.81000","4.96472","540.70081"
"29.82000","4.96644","540.91638"
"29.83000","4.96813","541.09949"
"29.84000","4.96975","541.23828"
"29.85000","4.97132","541.37769"
"29.86000","4.97291","541.54834"
"29.87000","4.97454","541.74329"
"29.88000","4.97624","541.94366"
"29.89000","4.97798","542.14886"
"29.90000","4.97977","542.37372"
"29.91000","4.98157","542.58948"
"29.92000","4.98330","542.77991"
"29.93000","4.98495","542.94122"
"29.94000","4.98655","543.08264"
"29.95000","4.98816","543.22595"
"29.96000","4.98978","543.38647"
"29.97000","4.99139","543.55121"
"29.98000","4.99298","543.70801"
"29.99000","4.99458","543.88208"
"30.00000","4.99626","544.07092"
"30.01000","4.99802","544.28906"
"30.02000","4.99985","544.52258"
"30.02100","5.00004","544.54620"
