Time,Extension,Load
(s),(mm),(N)
"4.47000","1.52987","74.19744"
"4.48000","1.53324","74.35802"
"4.49000","1.53666","74.52832"
"4.50000","1.54012","74.70728"
"4.51000","1.54359","74.87537"
"4.52000","1.54701","75.04814"
"4.53000","1.55040","75.20734"
"4.54000","1.55376","75.37779"
"4.55000","1.55709","75.55790"
"4.56000","1.56042","75.71877"
"4.57000","1.56372","75.89204"
"4.58000","1.56699","76.08031"
"4.59000","1.57024","76.24903"
"4.60000","1.57351","76.39878"
"4.61000","1.57682","76.56623"
"4.62000","1.58014","76.75227"
"4.63000","1.58347","76.93100"
"4.64000","1.58679","77.09325"
"4.65000","1.59010","77.24995"
"4.66000","1.59341","77.43089"
"4.67000","1.59672","77.60397"
"4.68000","1.60002","77.76483"
"4.69000","1.60334","77.92088"
"4.70000","1.60670","78.07159"
"4.71000","1.61011","78.21826"
"4.72000","1.61354","78.38096"
"4.73000","1.61696","78.56351"
"4.74000","1.62034","78.73782"
"4.75000","1.62370","78.90850"
"4.76000","1.62704","79.07593"
"4.77000","1.63035","79.24008"
"4.78000","1.63362","79.38852"
"4.79000","1.63687","79.53951"
"4.80000","1.64012","79.71627"
"4.81000","1.64339","79.89625"
"4.82000","1.64672","80.08616"
"4.83000","1.65011","80.27491"
"4.84000","1.65351","80.45032"
"4.85000","1.65691","80.63053"
"4.86000","1.66025","80.79264"
"4.87000","1.66353","80.94308"
"4.88000","1.66678","81.08801"
"4.89000","1.67002","81.25111"
"4.90000","1.67328","81.42336"
"4.91000","1.67654","81.58377"
"4.92000","1.67983","81.73379"
"4.93000","1.68315","81.89257"
"4.94000","1.68650","82.05004"
"4.95000","1.68987","82.21938"
"4.96000","1.69323","82.38856"
"4.97000","1.69655","82.56751"
"4.98000","1.69985","82.74377"
"4.99000","1.70317","82.92134"
"5.00000","1.70657","83.09148"
"5.01000","1.71004","83.24886"
"5.02000","1.71354","83.41726"
"5.03000","1.71701","83.59149"
"5.04000","1.72044","83.74430"
"5.05000","1.72385","83.91634"
"5.06000","1.72723","84.08630"
"5.07000","1.73057","84.26061"
"5.08000","1.73387","84.43682"
"5.09000","1.73714","84.61485"
"5.10000","1.74038","84.77923"
"5.11000","1.74363","84.93065"
"5.12000","1.74691","85.07384"
"5.13000","1.75020","85.23071"
"5.14000","1.75348","85.40795"
"5.15000","1.75678","85.58430"
"5.16000","1.76009","85.75774"
"5.17000","1.76340","85.92561"
"5.18000","1.76673","86.09278"
"5.19000","1.77006","86.25609"
"5.20000","1.77340","86.41219"
"5.21000","1.77675","86.57243"
"5.22000","1.78013","86.73382"
"5.23000","1.78352","86.90187"
"5.24000","1.78689","87.08148"
"5.25000","1.79025","87.25168"
"5.26000","1.79360","87.43408"
"5.27000","1.79695","87.61422"
"5.28000","1.80029","87.79070"
"5.29000","1.80364","87.94467"
"5.30000","1.80695","88.10772"
"5.31000","1.81024","88.26998"
"5.32000","1.81351","88.42899"
"5.33000","1.81680","88.58056"
"5.34000","1.82014","88.73088"
"5.35000","1.82352","88.88206"
"5.36000","1.82686","89.04580"
"5.37000","1.83016","89.21765"
"5.38000","1.83341","89.40269"
"5.39000","1.83666","89.58845"
"5.40000","1.83993","89.77404"
"5.41000","1.84323","89.94975"
"5.42000","1.84653","90.11776"
"5.43000","1.84981","90.28173"
"5.44000","1.85310","90.43488"
"5.45000","1.85642","90.59874"
"5.46000","1.85977","90.75176"
"5.47000","1.86313","90.90207"
"5.48000","1.86648","91.05164"
"5.49000","1.86982","91.22359"
"5.50000","1.87316","91.39499"
"5.51000","1.87655","91.56821"
"5.52000","1.88000","91.74491"
"5.53000","1.88347","91.92432"
"5.54000","1.88692","92.10840"
"5.55000","1.89032","92.28817"
"5.56000","1.89368","92.45848"
"5.57000","1.89704","92.62763"
"5.58000","1.90041","92.79150"
"5.59000","1.90377","92.94733"
"5.60000","1.90712","93.11395"
"5.61000","1.91043","93.27872"
"5.62000","1.91371","93.44434"
"5.63000","1.91700","93.60439"
"5.64000","1.92030","93.77240"
"5.65000","1.92359","93.94594"
"5.66000","1.92687","94.12444"
"5.67000","1.93016","94.28629"
"5.68000","1.93347","94.42468"
"5.69000","1.93677","94.58755"
"5.70000","1.94008","94.75587"
"5.71000","1.94337","94.91362"
"5.72000","1.94664","95.07545"
"5.73000","1.94996","95.26657"
"5.74000","1.95333","95.45647"
"5.75000","1.95672","95.63822"
"5.76000","1.96011","95.81162"
"5.77000","1.96351","95.99352"
"5.78000","1.96691","96.17971"
"5.79000","1.97030","96.33972"
"5.80000","1.97368","96.47976"
"5.81000","1.97700","96.62890"
"5.82000","1.98028","96.79997"
"5.83000","1.98354","96.96677"
"5.84000","1.98682","97.13966"
"5.85000","1.99013","97.30263"
"5.86000","1.99350","97.44994"
"5.87000","1.99687","97.57917"
"5.88000","2.00020","97.74238"
"5.89000","2.00349","97.92036"
"5.90000","2.00675","98.09621"
"5.91000","2.00998","98.27797"
"5.92000","2.01322","98.46059"
"5.93000","2.01648","98.63455"
"5.94000","2.01973","98.80627"
"5.95000","2.02300","98.97111"
"5.96000","2.02631","99.14108"
"5.97000","2.02969","99.29677"
"5.98000","2.03312","99.45717"
"5.99000","2.03654","99.62367"
"6.00000","2.03992","99.78724"
"6.01000","2.04325","99.93987"
"6.02000","2.04658","100.09893"
"6.03000","2.04995","100.27705"
"6.04000","2.05336","100.45014"
"6.05000","2.05678","100.63932"
"6.06000","2.06019","100.81028"
"6.07000","2.06359","100.96306"
"6.08000","2.06697","101.12419"
"6.09000","2.07035","101.29428"
"6.10000","2.07372","101.45508"
"6.11000","2.07704","101.62254"
"6.12000","2.08034","101.79684"
"6.13000","2.08361","101.95875"
